gx,gy,gz,time,ang
-251,-48,-39,401428753,0.23311683736102512
-262,-28,-44,401437891,0.23828667244913207
-258,-29,-44,401438514,0.23860141697791507
-256,-36,-41,401439653,0.23913049138348016
-271,-29,-65,401447943,0.2448453276801375
-271,-30,-64,401448500,0.24522991050320855
-275,-33,-66,401449586,0.246038131861527
-266,-31,-76,401456540,0.25028001760913393
-272,-29,-69,401457075,0.25066040578774407
-280,-27,-61,401457634,0.25112964599122106
-287,-28,-59,401458169,0.2516347190868888
-276,-14,-60,401465951,0.25794549894167884
-276,-11,-62,401466497,0.258393945038389
-279,-18,-60,401467032,0.25884932357311674
-284,-25,-58,401467622,0.25938674325503774
-297,-42,-57,401473230,0.2653716370606653
-298,-46,-60,401473767,0.265947527004538
-306,-13,-65,401482992,0.27769650216962843
-297,-25,-64,401483593,0.2783643096889036
-295,-42,-68,401484705,0.27951794537738806
-235,-92,-90,401492927,0.2796551994500516
-234,-103,-95,401493483,0.27964974526562286
-222,-122,-88,401494577,0.27939632000100756
-166,-170,-60,401502935,0.26982670933506075
-167,-169,-59,401503493,0.26922345118457003
-165,-168,-59,401504028,0.26863268280672753
-162,-166,-57,401504588,0.26799303803027913
-190,-122,-45,401510216,0.26432776382606094
-193,-117,-45,401510752,0.2640123021959353
-189,-111,-32,401519550,0.2584356453655552
-195,-117,-39,401520097,0.25814688491841
-199,-121,-43,401520689,0.2578714570960138
-194,-134,-42,401521224,0.257580535780768
-181,-161,-45,401527214,0.25328895075699004
-180,-160,-40,401527778,0.2528959434844354
-146,-67,-31,401536931,0.24153362073058512
-150,-58,-33,401537489,0.24087427677761594
-149,-47,-39,401538583,0.23955960664432174
-177,-50,-39,401546670,0.23331213658647676
-182,-56,-40,401547204,0.23294209448917255
-188,-61,-44,401547758,0.2326101594794355
-190,-68,-50,401548293,0.23230762946353772
-244,-154,-43,401555946,0.23491881311329768
-242,-164,-44,401556502,0.23512230548657426
-238,-175,-49,401557037,0.23529703551827302
-232,-183,-49,401557600,0.23544073525740328
-208,-135,-64,401563225,0.23456405826807372
-205,-128,-64,401563762,0.23446083396196307
-165,-47,-58,401572903,0.2257228065847333
-164,-47,-56,401573527,0.22511707291169783
-171,-44,-61,401574656,0.22413438888866977
-176,-52,-39,401582951,0.21766735909170762
-177,-54,-41,401583502,0.2172488252437557
-171,-50,-47,401584595,0.21631028445562933
-170,-76,-56,401591715,0.21050656648529878
-163,-73,-59,401592250,0.21001279180752633
-161,-69,-58,401592813,0.20947116733161394
-162,-66,-55,401593372,0.2089380015528854
-164,-68,-53,401599680,0.20315883327176537
-164,-66,-54,401600214,0.20266840257175375
-167,-69,-57,401600751,0.20220402601443324
-165,-62,-53,401605751,0.19764450179428442
-181,-70,-41,401620373,0.18824834231471632
-185,-66,-42,401620908,0.1879336397675643
-191,-71,-39,401621459,0.1876680831778376
-197,-76,-36,401621994,0.18746723443288374
-211,-67,-53,401635367,0.18487964854913894
-215,-67,-55,401635902,0.184809639996657
-222,-66,-51,401636464,0.1847925478784079
-226,-66,-44,401636999,0.18480806635688152
-223,-62,-46,401650923,0.18440992490695265
-225,-51,-44,401651480,0.18438791475201777
-225,-43,-41,401652015,0.18435060514905113
-225,-39,-45,401652565,0.18430381514667654
-242,-34,-52,401660798,0.18553216448370077
-230,-34,-55,401661360,0.18551716977938762
-229,-37,-56,401661895,0.1855007840270605
-232,-40,-57,401662443,0.18551433708062193
-234,-32,-47,401668234,0.18567515327045891
-238,-36,-44,401668771,0.1857302996043612
-234,-36,-52,401677994,0.1861411238396869
-226,-34,-50,401678614,0.18609179814557703
-233,-17,-61,401679728,0.1860599489437299
-250,-23,-42,401687931,0.18811665101156325
-257,-23,-44,401688489,0.18831839573374773
-265,-37,-57,401689583,0.18888806784510043
-258,-40,-55,401697920,0.19243996000347527
-259,-41,-54,401698476,0.19268757237282483
-263,-42,-55,401699011,0.19295951176173648
-269,-42,-58,401699562,0.19328943539648866
-275,-43,-55,401705223,0.1972109399555029
-280,-42,-55,401705760,0.197622633623766
-264,-44,-48,401714555,0.2022943796451986
-267,-43,-52,401715101,0.20260842935892479
-269,-42,-49,401715711,0.2029763091579477
-279,-36,-44,401716246,0.20337230766293315
-253,-29,-43,401722220,0.20536901440186486
-250,-32,-43,401722782,0.20553639536329152
-233,-33,-50,401731937,0.20594673813161224
-235,-33,-45,401732495,0.20598978752559488
-235,-37,-46,401733589,0.20608281097335207
-227,-28,-33,401741948,0.2056734232768395
-233,-40,-31,401742497,0.20570988109218505
-236,-44,-31,401743032,0.20577346629960383
-241,-29,-40,401748756,0.2067484794393926
-235,-19,-44,401757917,0.20739847013948645
-222,-23,-43,401758473,0.2073340039081186
-215,-24,-43,401759008,0.2072158421485759
-219,-20,-48,401759567,0.20712328493620652
-242,-16,-44,401765220,0.20817439294529427
-240,-13,-42,401765756,0.20825920434346323
-257,-8,-35,401774553,0.21201241787028224
-259,-10,-31,401775101,0.21227058124979808
-259,-14,-30,401775692,0.2125509591885419
