gx,gy,gz,time,ang
-183,-45,-110,138983445,0.009840926005516034
-180,-42,-104,138989757,0.009601451881662415
-181,-44,-107,138990292,0.009585624370292813
-180,-50,-107,138990829,0.009574341770479165
-178,-49,-107,138991364,0.009577916490899969
-172,-59,-85,138997841,0.009407733786477957
-175,-48,-111,139007021,0.010093831002024375
-172,-51,-114,139007571,0.010170138489571035
-174,-48,-109,139008163,0.010218399723864216
-173,-46,-105,139008732,0.010260422218301687
-177,-47,-102,139014271,0.01029525492605381
-175,-45,-107,139014828,0.01032462452038423
-178,-49,-110,139024044,0.010607553849829685
-184,-47,-111,139024590,0.010577759880820211
-193,-48,-104,139025685,0.01034607822626149
-173,-46,-111,139033809,0.011166993239202791
-172,-48,-112,139034344,0.011234411859428044
-170,-47,-114,139035449,0.01141301618440292
-172,-43,-98,139043004,0.011810683842998286
-173,-39,-100,139043559,0.011835870191102176
-180,-38,-104,139044094,0.011811491948244471
-169,-46,-100,139049830,0.012527383449042521
-175,-51,-113,139059002,0.013303799358892865
-179,-49,-114,139059550,0.013319051026154632
-185,-49,-114,139060085,0.013287304910706092
-187,-48,-113,139060708,0.01322875349921439
-181,-43,-112,139065267,0.013125949364768717
-184,-43,-112,139065821,0.013090224718947578
-176,-46,-118,139073668,0.013796323400078478
-180,-46,-117,139074202,0.01381500305544073
-185,-52,-110,139074740,0.013784925764515335
-189,-55,-104,139075291,0.01371051225468497
-184,-45,-106,139081287,0.01322258549754368
-182,-42,-108,139081824,0.013195242049419145
-180,-40,-102,139090991,0.012668196702515167
-177,-47,-101,139091588,0.01266727591219998
-176,-45,-104,139092680,0.012692883709108465
-176,-53,-107,139101015,0.013168983782904176
-178,-53,-105,139101572,0.013182029209605066
-183,-50,-107,139102107,0.01315648512925566
-181,-47,-107,139102658,0.013140816361164244
-188,-50,-109,139111025,0.012261651595945573
-178,-51,-109,139111573,0.01228469014942548
-166,-49,-104,139112108,0.012377624599995116
-158,-47,-104,139112676,0.012534780658703299
-175,-39,-104,139118274,0.012605839378421775
-174,-38,-101,139118831,0.012613335977844092
-176,-45,-109,139127982,0.013031332181637581
-176,-52,-112,139128614,0.01308325956538222
-171,-54,-117,139129735,0.013289879198374049
-177,-54,-107,139138002,0.013751596192911275
-183,-53,-111,139138560,0.013747240456440067
-187,-46,-111,139139654,0.013645382975084481
-179,-45,-111,139148012,0.01376228331919776
-180,-46,-107,139148569,0.013753431911250228
-181,-42,-100,139149103,0.013708141070589598
-185,-44,-102,139149655,0.01364212784395428
-177,-51,-99,139155292,0.013688616646441738
-178,-53,-104,139155828,0.01370579319636646
-179,-50,-106,139163663,0.013817875313342089
-183,-52,-106,139164198,0.013803181058970226
-183,-56,-109,139164736,0.013807826290021153
-184,-53,-110,139165292,0.013798773038215193
-181,-43,-100,139171283,0.013350437083633877
-175,-43,-101,139171819,0.013357509252718273
-180,-43,-110,139180974,0.013177752935693567
-182,-46,-108,139181588,0.0131540584067717
-182,-52,-104,139182675,0.013128157300676619
-187,-52,-106,139191011,0.01249170691176552
-191,-47,-111,139191567,0.012417903920743687
-186,-35,-122,139192102,0.012365691320427757
-183,-36,-128,139192653,0.012354749553381355
-191,-57,-106,139201020,0.011785315516111745
-194,-53,-107,139201569,0.01172513133422474
-198,-51,-110,139202104,0.011642054189482894
-195,-48,-113,139202678,0.011567119963592476
-177,-52,-109,139208270,0.012061693953978478
-180,-47,-112,139208826,0.012075557753214278
-175,-45,-101,139217975,0.012151022558703392
-183,-48,-104,139218607,0.01212656304263809
-182,-45,-102,139219736,0.012055496364722291
-167,-46,-111,139227997,0.013351585592861061
-169,-44,-109,139228555,0.013413668059777862
-173,-41,-102,139229650,0.013424374109240243
-170,-41,-96,139238007,0.013740884734053108
-171,-46,-95,139238565,0.013783201598403166
-175,-49,-98,139239100,0.013812122917353401
-179,-47,-103,139239658,0.013811036878671114
-179,-51,-114,139245288,0.0141211459429658
-183,-51,-101,139245824,0.01410588551857097
-183,-47,-103,139253659,0.01369186604904767
-184,-48,-101,139254194,0.013659943877139846
-183,-51,-105,139254732,0.013653173373209808
-182,-51,-108,139255294,0.013657070748731768
-170,-37,-110,139260272,0.013898249390242921
-169,-43,-107,139260827,0.013957359447774487
-180,-51,-102,139268674,0.014081347432920317
-181,-52,-108,139269208,0.014094943523703878
-180,-52,-111,139269747,0.01411855800982512
-178,-47,-109,139270313,0.014132280673208847
-166,-54,-106,139276292,0.015504931297940823
-160,-55,-104,139276829,0.015672160411054903
-187,-34,-108,139286040,0.013848032109968062
-186,-37,-105,139286657,0.013746374658336804
-181,-37,-112,139287727,0.01365482512933503
-172,-41,-104,139296021,0.014088624314104368
-171,-42,-106,139296569,0.014132511332784118
-175,-54,-107,139297664,0.014249070056074477
-172,-38,-110,139305979,0.014679639288047698
-169,-44,-118,139306534,0.014762190270015563
-167,-49,-121,139307069,0.014875153665983581
-169,-53,-118,139307661,0.014993409037997731
-189,-45,-114,139313280,0.014261435711757529
-186,-49,-113,139313816,0.014226856029850632
-186,-49,-123,139320206,0.014109160644989082
-194,-47,-127,139320742,0.014056489287038119
-170,-45,-111,139327361,0.014921237078855558
-173,-37,-109,139344196,0.01574478721295886
-174,-41,-107,139344732,0.01577181592486903
-174,-42,-104,139345293,0.015793397263397645
-170,-44,-99,139345881,0.015838041020879642
-183,-51,-114,139352280,0.015819434568785914
-190,-45,-118,139352836,0.01576796777965545
-180,-36,-111,139361998,0.015555789772633267
-180,-36,-107,139362556,0.015532729088439322
-183,-38,-106,139363651,0.015441788340708765
-174,-51,-113,139368326,0.015986344846697302
-178,-50,-112,139368942,0.01601987946543594
-187,-51,-97,139378023,0.014579179088219549
-194,-50,-94,139378570,0.014432531958480543
-192,-47,-104,139379664,0.014221721855262335
-173,-51,-105,139388000,0.01495824947316445
-163,-55,-105,139388556,0.01509413481434788
-162,-54,-101,139389091,0.015219015848523495
-167,-53,-94,139389652,0.015289809830654776
-188,-38,-114,139395281,0.01461314554397031
-185,-39,-114,139395817,0.014575953962063924
-187,-42,-109,139405000,0.013551055300502454
-191,-45,-105,139405625,0.013440032613722192
-189,-47,-105,139406164,0.013362591552212241
-186,-47,-104,139406717,0.013301227107679586
-182,-54,-112,139412279,0.013456035956447877
-181,-54,-113,139412836,0.013485674391391162
-177,-53,-105,139421996,0.013901557599171298
-178,-55,-112,139422554,0.013955096230887093
-173,-55,-114,139423648,0.014143728233729204
-176,-45,-105,139431731,0.01428189279692356
-172,-45,-101,139432266,0.014304665570492555
-176,-41,-108,139433358,0.014320962165554412
-179,-49,-107,139451972,0.01463424994295079
-174,-56,-107,139452531,0.014704409947887154
-174,-54,-105,139453065,0.014758038565054704
-172,-54,-104,139453624,0.014824721058649803
-173,-48,-104,139461983,0.015404170086201301
-173,-49,-113,139462539,0.015475233957991536
-175,-48,-114,139463074,0.015529689694054301
-180,-44,-99,139468817,0.015128765528656767
-174,-53,-93,139483201,0.016089950772043067
-177,-52,-95,139483738,0.016117299479780283
-166,-46,-108,139484824,0.016301709068842197
-180,-46,-113,139493010,0.016294244888800186
-180,-42,-111,139493568,0.01627473564654485
-176,-41,-110,139494103,0.016278142480205256
-182,-39,-115,139499820,0.01587901442776434
-176,-47,-111,139508981,0.016420870992501762
-181,-49,-109,139509536,0.01642262547471011
-183,-52,-102,139510071,0.01640894952277334
-188,-51,-100,139510694,0.016344472334535662
-175,-39,-106,139516281,0.01632329243959465
-182,-43,-102,139516818,0.016280922252779034
-181,-34,-105,139525976,0.01524729541876396
-183,-35,-112,139526595,0.01518328163234324
-178,-35,-109,139527672,0.015135675902479318
-171,-47,-94,139536010,0.015806025873562786
-173,-51,-96,139536566,0.015856784787260318
-176,-52,-100,139537101,0.015890187221388033
-182,-49,-112,139537652,0.01587989183564651
-182,-39,-111,139546019,0.015257732636922736
-177,-42,-109,139546568,0.015263479869160329
-173,-46,-110,139547102,0.015311540402339906
-171,-42,-110,139547683,0.015368733672128947
-166,-45,-113,139553268,0.016448578492625803
-165,-47,-113,139553824,0.016570039028868794
-187,-47,-107,139562974,0.015553213155270574
-183,-49,-110,139563602,0.015531526824687789
-188,-52,-112,139564739,0.015437710329731492
-171,-49,-110,139572998,0.016552256936209403
-165,-56,-111,139573554,0.016696450354141034
-169,-51,-115,139574648,0.016903949193656478
-171,-34,-111,139581724,0.017377753610977004
-174,-35,-111,139582259,0.01739797791196061
-185,-43,-112,139583351,0.017307862529514915
-176,-35,-113,139590980,0.017501092635912083
-182,-37,-109,139591536,0.017465531119736755
-187,-40,-107,139592071,0.017393078833591948
-187,-46,-107,139592663,0.017323048279427926
-188,-42,-106,139598282,0.016491063193222036
-184,-44,-106,139598818,0.01644554232451543
-174,-57,-115,139605207,0.017337548552040657
-172,-57,-114,139605743,0.017428077923518265
-170,-47,-106,139606815,0.01755895549949684
-182,-35,-108,139614975,0.016952865692572615
-178,-31,-104,139615604,0.016926533057966733
-173,-37,-103,139616194,0.016950070544020392
-174,-38,-120,139621269,0.017565139138803677
-175,-36,-121,139621818,0.017629119014903463
-176,-40,-114,139622932,0.01770677762230731
-185,-35,-107,139627282,0.01726287836269269
-177,-50,-108,139628927,0.017319511465378457
-177,-37,-112,139636990,0.017717671176769305
-176,-42,-111,139637548,0.01775256100097093
-174,-50,-106,139638148,0.01778802953577997
-177,-54,-100,139638709,0.01777687189369185
-178,-34,-107,139644272,0.017840876926082282
-175,-39,-108,139644829,0.0178751405932214
-183,-36,-109,139654004,0.01756061512110221
-181,-44,-107,139654567,0.017544576643037556
-179,-55,-108,139655663,0.01752924822403928
-172,-51,-102,139664000,0.01796725939112413
-169,-55,-106,139664556,0.01803380398602516
-170,-55,-108,139665091,0.018097260015078588
-175,-48,-103,139671816,0.018276499766307294
-181,-44,-99,139679447,0.017708755489008684
-178,-39,-94,139679982,0.017682660818101686
-175,-42,-97,139680524,0.01768680899784073
-181,-55,-100,139685821,0.01730468411712596
-170,-42,-104,139700443,0.019032435433858488
-172,-44,-106,139700978,0.019084378331122
-172,-42,-109,139701521,0.01914384328301167
-173,-42,-110,139702055,0.019196319060211606
-172,-43,-120,139715438,0.021293991802248294
-175,-42,-116,139715973,0.021349226808746763
-178,-43,-117,139716535,0.021385518040399367
-177,-45,-120,139717070,0.021435019864800554
-173,-38,-100,139725003,0.021907439708934478
-179,-33,-102,139725561,0.02190578410771503
-181,-32,-109,139726096,0.02190722895581295
-179,-31,-116,139726655,0.021944453430673284
-175,-47,-105,139732820,0.022199771227682207
-176,-49,-103,139742000,0.022348423358310925
-184,-49,-99,139742558,0.022284188752926953
-189,-47,-97,139743170,0.022166254030606007
-193,-42,-105,139743739,0.022045730817967544
-176,-56,-105,139749282,0.022143602495365487
-175,-58,-108,139749818,0.022168000268127496
-178,-52,-102,139759004,0.022059472210963042
-172,-50,-99,139759557,0.022099256595341604
-173,-44,-96,139760651,0.022154455101645293
-173,-45,-98,139769009,0.022667954997145634
-173,-39,-99,139769567,0.022707351203029247
-176,-38,-98,139770102,0.022720323698307072
-165,-43,-102,139776827,0.02405725983080323
-183,-42,-105,139784439,0.023554716899378162
-179,-43,-99,139784973,0.023546621524490694
-172,-44,-98,139785534,0.023596503773417248
-165,-43,-99,139786069,0.02370243116492259
-178,-33,-109,139792817,0.02390653559386602
-171,-53,-114,139801998,0.024996364885300874
-167,-47,-103,139802555,0.02508906487882127
-167,-43,-99,139803150,0.02518575130382941
-173,-32,-98,139803717,0.025232351166271365
-172,-57,-94,139809279,0.025626308557091998
-179,-51,-92,139809815,0.025612163546788722
-191,-54,-104,139819006,0.023848228276706004
-193,-48,-103,139819554,0.023726825525320253
-186,-45,-113,139820648,0.023611848543969947
-179,-41,-105,139829006,0.02355235756521288
-179,-40,-110,139829564,0.023551712201156434
-178,-43,-110,139830099,0.02355907935534932
-181,-59,-105,139836825,0.02333526137244052
-174,-46,-100,139844435,0.02385034073787676
-171,-48,-99,139844970,0.023912778075472995
-174,-51,-103,139845532,0.023954720251541394
-176,-44,-115,139852814,0.024275185886653745
-185,-49,-124,139872993,0.023304025205200966
-173,-50,-116,139873546,0.023374695570994974
-166,-53,-115,139874081,0.023497797011492204
-169,-56,-112,139874633,0.023596127945441782
-171,-43,-110,139882972,0.024610182070796138
-171,-40,-109,139883526,0.024673369782761127
-167,-40,-108,139884060,0.024763172327580057
-167,-40,-109,139884620,0.024859932494235713
-184,-40,-101,139890272,0.02424475776431811
-183,-41,-105,139890827,0.024202901681800226
-174,-53,-101,139899990,0.02470203723795733
-179,-54,-103,139900603,0.024698218198618276
-181,-55,-105,139901157,0.024683427298900867
-181,-57,-108,139901708,0.024676600411827544
-170,-48,-112,139907269,0.025511583046758303
-181,-49,-107,139907842,0.02549544065467898
-185,-44,-101,139917017,0.024423867811045004
-181,-50,-101,139917567,0.02439821500859278
-180,-49,-102,139918662,0.024365471270547175
-184,-45,-106,139926998,0.023674188041409673
-179,-52,-105,139927555,0.02367422751422145
-176,-54,-102,139928090,0.023694931140061357
-180,-27,-100,139933828,0.023324318208844074
-178,-46,-108,139948438,0.023522425532634558
-176,-52,-105,139948973,0.023543618703432023
-177,-54,-97,139949536,0.023545439747696482
-181,-50,-92,139950071,0.023506027537102934
-175,-51,-114,139963994,0.024680501181324675
-172,-50,-110,139964542,0.024744400745433964
-174,-41,-102,139965077,0.024767813247916628
-175,-36,-100,139965636,0.024775873718959302
-184,-55,-105,139984990,0.023586016216166895
-186,-51,-109,139985547,0.023541181342509248
-185,-45,-110,139986081,0.023496774717213585
-184,-41,-107,139986632,0.023445728650220547
-177,-49,-117,140000440,0.02450239784433956
-176,-43,-112,140000975,0.024529792771209123
-178,-37,-107,140001536,0.024517429843902483
-180,-36,-106,140002071,0.024486348785055047
-179,-55,-113,140010004,0.024975815193762393
-176,-47,-109,140010562,0.025005475701461284
-175,-46,-106,140011097,0.025031056837743176
-174,-28,-119,140017822,0.025457704554229094
-180,-37,-112,140026431,0.02534680272820105
-184,-44,-113,140026966,0.025324946762871718
-181,-48,-111,140027516,0.025324075830086973
-175,-46,-109,140028101,0.02536158440978987
-181,-47,-100,140034283,0.024929523280826676
-180,-51,-106,140034819,0.024924242867414705
-174,-45,-108,140044009,0.02556344420477397
-178,-42,-111,140044559,0.025576462503609215
-181,-38,-112,140045653,0.02555261232177607
-162,-50,-103,140054010,0.02742118809574713
-167,-46,-109,140054567,0.027519686310366956
-175,-44,-113,140055102,0.027561930898642683
-173,-42,-115,140061829,0.028328957352995947
-183,-49,-105,140069440,0.027847799187046825
-184,-47,-106,140069975,0.027806938186489945
-188,-50,-110,140070537,0.027748957247955626
-187,-51,-111,140071072,0.027705741927548634
-169,-47,-113,140077819,0.02886925117338296
-177,-47,-96,140087000,0.028600011342483214
-177,-47,-105,140087558,0.028610266913275964
-178,-48,-112,140088153,0.028634295423102762
-182,-57,-111,140088718,0.028636283609933068
-188,-46,-104,140094281,0.027826746930756346
-183,-47,-109,140094818,0.027801290658176207
-181,-36,-112,140104008,0.02751058092240795
-185,-41,-105,140104555,0.027450537509574654
-185,-57,-97,140105649,0.027323000209723364
-178,-40,-103,140114008,0.027138672275534056
-178,-52,-107,140114564,0.02715095059932611
-182,-61,-109,140115099,0.027147004727462776
-173,-49,-116,140120816,0.02791336993122112
-187,-37,-105,140135498,0.02581899439879836
-188,-35,-102,140136033,0.02572737717216182
-184,-36,-103,140136582,0.025668432266061855
-178,-38,-109,140137117,0.02567536501668028
-189,-56,-114,140150972,0.024515549400479984
-184,-57,-118,140151529,0.024531724300219486
-176,-58,-118,140152064,0.024607098656257667
-169,-57,-119,140152624,0.02474165654710868
-184,-54,-95,140161005,0.02370876342040034
-184,-51,-95,140161561,0.023638868106223447
-180,-50,-99,140162096,0.023612016113018004
-174,-50,-105,140162680,0.023651436316504015
-177,-49,-112,140167815,0.023985830128668884
-180,-41,-111,140176994,0.023911385395782386
-177,-40,-112,140177552,0.02393224228872646
-178,-43,-115,140178156,0.0239643695014473
-178,-43,-112,140178713,0.023983241550890756
-180,-55,-106,140183269,0.02401731563042282
-179,-54,-103,140183825,0.02401736315873106
-186,-52,-117,140192977,0.024006724669694782
-184,-58,-115,140193600,0.024034096139945227
-174,-57,-104,140194725,0.02413129164038957
-174,-34,-110,140202996,0.024441786183008796
-175,-31,-117,140203553,0.024482980927139398
-175,-38,-113,140204648,0.02455764672355991
-177,-52,-113,140211727,0.025189986513601638
-178,-43,-109,140212262,0.025198133352723286
-179,-45,-109,140213350,0.02520866704456238
-181,-41,-94,140220978,0.024119859640584225
-181,-45,-100,140221536,0.024073982824573608
-182,-45,-104,140222070,0.024038433762138225
-183,-49,-103,140227813,0.023620854713424334
-163,-40,-114,140236970,0.025798899131891526
-169,-47,-114,140237527,0.025900128328245068
-179,-54,-112,140238104,0.025932046925790344
-193,-54,-108,140238666,0.025843566371614304
-169,-41,-110,140243266,0.026472424486533738
-171,-44,-113,140243823,0.026550538974954636
-163,-49,-110,140250223,0.028081557363995126
-170,-45,-104,140250787,0.028134814140938224
-184,-49,-104,140251884,0.02804463786402943
-183,-42,-110,140259959,0.027673162374985846
-183,-41,-111,140260590,0.027647769124874676
-182,-42,-117,140261185,0.02765889496461492
-175,-34,-115,140266283,0.028074120776826302
-176,-39,-122,140266820,0.02814616944060727
-176,-51,-118,140267937,0.02828950072566836
-180,-33,-100,140272266,0.02789379653531228
-177,-44,-108,140273910,0.02793892972626304
-178,-40,-107,140282006,0.027821521267448555
-180,-39,-104,140282563,0.027786439664925975
-178,-39,-106,140283154,0.027773820900569925
-174,-40,-113,140283713,0.027821209116504056
-175,-43,-102,140289287,0.027791397260078687
-170,-38,-102,140289823,0.027823113460497203
-181,-44,-101,140299010,0.026993805114279623
-176,-43,-103,140299562,0.026989321823221217
-170,-46,-95,140300646,0.027014081671969656
-183,-45,-120,140309013,0.027159653471827735
-180,-46,-117,140309562,0.027182760769578394
-177,-48,-113,140310096,0.02721112135119744
-182,-48,-109,140316819,0.02692277183781485
-192,-44,-105,140324441,0.02534758586050418
-195,-46,-104,140324976,0.025213142817184668
-188,-44,-104,140325539,0.025122106896095106
-181,-40,-105,140326074,0.02508720607228662
-173,-49,-109,140332823,0.025600184715001077
-177,-48,-111,140342003,0.025967417868564196
-175,-48,-115,140342559,0.026022394685457258
-175,-50,-113,140343155,0.026072674812864242
-180,-52,-109,140343713,0.026066685662713383
-178,-36,-98,140349284,0.025587305029319093
-178,-33,-94,140349820,0.0255261788422654
-172,-51,-114,140359011,0.02671818886933812
-177,-56,-112,140359559,0.02674767523513168
-182,-48,-107,140360653,0.02668521420262537
-177,-47,-102,140369012,0.02641546450139226
-176,-49,-105,140369559,0.02641918727421735
-178,-46,-106,140370094,0.026411476199890656
-176,-48,-108,140375818,0.02657831007346729
-179,-51,-106,140390498,0.026269339316949424
-182,-60,-102,140391033,0.02622971761049724
-188,-64,-107,140391582,0.026170914969933932
-187,-58,-116,140392117,0.02615222233852688
-170,-45,-106,140405976,0.027405447571627366
-172,-37,-102,140406533,0.027419019605317906
-175,-41,-102,140407626,0.027409135186143786
-178,-42,-116,140415985,0.027853647117057626
-175,-43,-117,140416542,0.027911834543101508
-173,-44,-117,140417077,0.027982650440263268
-172,-43,-116,140417628,0.028058159779453758
-172,-59,-109,140423288,0.02866057205775902
-171,-62,-101,140423824,0.028697712733648132
-178,-57,-107,140430217,0.028800731582667966
-179,-60,-106,140430781,0.02880418408507917
-175,-49,-101,140431879,0.028799772390776728
-184,-47,-103,140439949,0.027892396905731077
-181,-45,-102,140440507,0.027844921515750853
-181,-48,-100,140441096,0.027790910715287036
-175,-42,-104,140449998,0.02781119374665834
-173,-48,-108,140450560,0.027851636666477192
-175,-40,-111,140451647,0.027903674003189292
-182,-44,-117,140460035,0.027977579425547395
-181,-49,-122,140460584,0.02801855657467322
-180,-50,-117,140461119,0.028046472198366746
-169,-54,-110,140466812,0.0289079156990192
-168,-45,-111,140474436,0.030064931997472514
-173,-48,-112,140474971,0.03011881341503394
-177,-50,-112,140475531,0.03014838791682003
-177,-44,-104,140480819,0.030040470644950093
-172,-46,-108,140495477,0.03121446696207642
-172,-39,-105,140496012,0.031238300929871825
-171,-35,-105,140496572,0.031266410016130494
-171,-40,-108,140497107,0.03131031045622167
-173,-34,-117,140504995,0.032207611838746326
-172,-39,-112,140505553,0.03226439931324043
-169,-50,-108,140506088,0.03233125665946636
-166,-55,-109,140506647,0.03243102593524464
-186,-53,-101,140512813,0.031522075596320746
-175,-48,-100,140521994,0.031403578396213126
-171,-47,-102,140522552,0.0314346177619776
-172,-47,-100,140523157,0.03145199468844125
-174,-53,-102,140523713,0.03146643128183239
-165,-44,-104,140529275,0.032288536158133166
-166,-47,-100,140529811,0.03235021475001062
-177,-44,-117,140539012,0.03300303567635798
-183,-43,-114,140539571,0.03298631906961502
-179,-48,-99,140540666,0.03290693142871378
-182,-55,-104,140549002,0.03236050944812431
-179,-51,-102,140549559,0.03233607547980008
-176,-46,-106,140550094,0.03234344709810209
-181,-50,-100,140556820,0.03177060483578094
-187,-45,-98,140564431,0.030329524939861213
-186,-47,-101,140564965,0.030248639958375366
-181,-46,-109,140565528,0.030228985812272516
-178,-44,-110,140566063,0.03023323640220698
-178,-37,-106,140572811,0.030022528030976558
-170,-52,-107,140581991,0.031092317773318764
-169,-50,-111,140582548,0.03117663162171779
-169,-49,-112,140583111,0.031264013203215375
-173,-48,-112,140583686,0.031320124387842624
-159,-52,-101,140589271,0.032649651062874256
-156,-54,-107,140589808,0.032822492734782514
-176,-45,-105,140599014,0.03290656269704954
-175,-42,-106,140599568,0.032918812938500866
-180,-44,-107,140600663,0.03287645514765866
-175,-41,-102,140608999,0.03288199194982949
-179,-44,-101,140609557,0.03285203015845039
-178,-50,-103,140610091,0.03284258250247138
-184,-43,-109,140616817,0.03225647600733623
-180,-40,-98,140624427,0.03158285806111137
-182,-39,-100,140624962,0.03152579253383377
-182,-44,-105,140625524,0.031483255497230196
-176,-48,-112,140626059,0.03150984299903978
-174,-49,-115,140632808,0.03215196425514372
-178,-46,-98,140641989,0.031716677408282844
-182,-44,-103,140642546,0.031669746377028025
-189,-41,-107,140643112,0.031571573155172956
-187,-43,-112,140643684,0.03150340654036818
-178,-50,-102,140649269,0.03139123372229269
-172,-51,-110,140649805,0.03144671903189872
-178,-55,-104,140659016,0.03145808084227977
-175,-63,-103,140659566,0.031493135383798734
-176,-56,-111,140660661,0.031563612139806255
-185,-46,-112,140668996,0.030845813653046915
-184,-43,-118,140669553,0.03081686319407241
-181,-43,-118,140670087,0.03081249013922072
-169,-50,-97,140675807,0.03134882363730841
-183,-40,-116,140690976,0.030560797502175493
-175,-43,-111,140691534,0.030589236677621017
-169,-49,-105,140692069,0.030652943034299263
-168,-54,-102,140692619,0.030723859711647886
-178,-42,-107,140701009,0.030611638598353863
-175,-42,-106,140701558,0.030625551076704522
-166,-38,-108,140702685,0.03080324016196613
-175,-54,-104,140720433,0.03153857295186502
-173,-45,-102,140720968,0.031561271431887
-171,-38,-105,140721511,0.03159688508357044
-170,-39,-106,140722046,0.03164357615516571
-178,-57,-103,140742980,0.03199697937117234
-173,-58,-101,140743535,0.032050309719885636
-169,-55,-108,140744070,0.032138559046702424
-167,-45,-116,140744621,0.0322368128016492
-168,-49,-101,140758970,0.03413962464069332
-169,-54,-106,140759526,0.03422675910241474
