gx,gy,gz,time,ang
-217,-45,-60,37380703,0.013790719527567502
-214,-46,-64,37381262,0.013696966164507293
-215,-52,-68,37381824,0.01361565812171652
-219,-57,-64,37382433,0.013591023356492461
-216,-49,-67,37387984,0.012815130036998135
-220,-40,-64,37388521,0.012751219257269578
-219,-51,-54,37397705,0.012597833544633164
-218,-54,-66,37398281,0.012550563558871087
-227,-59,-71,37399376,0.012590746527272462
-216,-39,-59,37407714,0.01143813271353251
-219,-43,-67,37408270,0.011373875875675236
-218,-46,-70,37408805,0.011302174657697846
-220,-48,-70,37409356,0.01124826635333841
-217,-57,-47,37416535,0.011433877057515003
-218,-49,-67,37425719,0.01039842536194356
-217,-48,-63,37426266,0.010342958305250444
-221,-52,-63,37426825,0.010325236754628292
-225,-58,-67,37427434,0.010340121683586733
-225,-41,-62,37432999,0.010355153597222805
-230,-41,-60,37433535,0.01040698511255698
-220,-39,-53,37442706,0.010436104394932831
-226,-50,-58,37443273,0.010477467752136073
-222,-53,-58,37444360,0.010491530053599245
-228,-45,-60,37452695,0.011352690813571941
-222,-44,-58,37453253,0.011372237539137351
-216,-47,-61,37453788,0.011334146885596481
-218,-51,-65,37461520,0.010829839081315688
-221,-58,-45,37470679,0.011240251555495753
-218,-59,-48,37471235,0.011240548953305183
-218,-51,-55,37471801,0.011227286155456088
-220,-47,-59,37472390,0.011221292904646038
-227,-57,-36,37476974,0.01219881956529886
-232,-57,-36,37477529,0.012362743936327842
-213,-46,-61,37486737,0.01128658264782502
-211,-55,-62,37487348,0.011183164726218692
-213,-62,-65,37487883,0.011085122032977214
-213,-65,-70,37488432,0.010961297642014783
-230,-43,-66,37493971,0.011513790962859954
-229,-46,-65,37494578,0.011570913113167262
-226,-55,-61,37503723,0.011995251386087714
-225,-51,-63,37504269,0.012016568876462687
-225,-46,-63,37505363,0.012077997662634711
-224,-50,-57,37513679,0.012550456692285022
-221,-49,-64,37514234,0.012544004213756035
-220,-46,-63,37514769,0.012538793588940266
-221,-49,-56,37515327,0.01255166063114856
-214,-57,-60,37521516,0.011790098693341019
-218,-45,-63,37529339,0.01157464960061331
-213,-44,-57,37529873,0.011540161732634295
-213,-46,-53,37530423,0.011507141951898147
-213,-43,-44,37530958,0.011500699017644347
-222,-50,-66,37537001,0.011541600532017018
-218,-47,-66,37537537,0.011527298677374632
-218,-50,-59,37545585,0.011324885032838135
-220,-48,-61,37546147,0.011331829333920285
-221,-50,-63,37546713,0.011337506211151933
-228,-51,-66,37547326,0.01139580553012447
-223,-41,-61,37552992,0.011993324394264046
-222,-42,-68,37553529,0.012037875865226552
-229,-50,-56,37558914,0.01275321280436028
-214,-49,-63,37560522,0.012643710781099344
-208,-36,-77,37568721,0.012630958170150138
-211,-33,-71,37569304,0.012700009811531044
-218,-39,-62,37569853,0.012766786887435136
-222,-46,-56,37570409,0.012812792950442164
-214,-44,-47,37575972,0.012856870729802057
-218,-43,-50,37576529,0.012899139337991436
-221,-49,-64,37585713,0.01342548154497949
-217,-56,-60,37586268,0.013388604150852733
-211,-60,-65,37587363,0.01321277487798474
-228,-46,-55,37595722,0.014442567546752978
-224,-43,-52,37596279,0.014519044098073974
-227,-46,-44,37596814,0.014583607236419455
-238,-45,-61,37602529,0.01613639221684715
-206,-54,-50,37617658,0.013710334892650795
-204,-55,-63,37618216,0.013617599845230243
-206,-57,-69,37618751,0.01352584782504055
-214,-55,-71,37619311,0.013482955943827523
-214,-58,-47,37626524,0.012631165000201372
-233,-40,-69,37634126,0.014656155052338075
-237,-42,-73,37634661,0.01480979777239254
-231,-54,-72,37635747,0.014904152320067055
-209,-61,-61,37643659,0.013370687702451972
-206,-67,-59,37644244,0.013198372454094382
-206,-58,-52,37653693,0.011515401690683286
-211,-54,-41,37654248,0.011466378544400899
-216,-52,-42,37655334,0.011439348579347614
-221,-48,-59,37663691,0.012046991815792137
-223,-42,-63,37664249,0.012143351004853635
-228,-42,-67,37664784,0.012252862759864404
-220,-50,-64,37670521,0.012520008068423261
-219,-52,-52,37679692,0.012505164166989591
-214,-50,-49,37680248,0.012506544637632616
-214,-50,-48,37680783,0.01250823020925232
-214,-47,-45,37681335,0.012533913108962258
-235,-56,-60,37686524,0.012729692922066615
-234,-48,-80,37694358,0.014341895359254848
-234,-45,-77,37694893,0.014486276839311859
-233,-43,-68,37695431,0.01462470426327098
-228,-37,-57,37695966,0.014762727988124969
-224,-46,-48,37702514,0.015322077245332098
-216,-52,-58,37711720,0.015153429480509914
-221,-55,-59,37712308,0.015141292399143512
-225,-56,-64,37712843,0.01514509474071366
-220,-53,-64,37713391,0.015152797679050117
-217,-58,-70,37718976,0.014889766677145639
-215,-61,-65,37719556,0.01482530705344521
-223,-51,-57,37728694,0.015189224233114673
-220,-48,-61,37729251,0.015231359380392105
-215,-44,-61,37730345,0.015336239795148907
-211,-60,-59,37738681,0.014127338021258314
-211,-63,-56,37739239,0.014018497180668135
-216,-67,-55,37739774,0.013898211627939507
-215,-63,-50,37740332,0.013786227471761286
-229,-52,-67,37746520,0.014476906796787531
-220,-51,-47,37755317,0.014232613501576579
-220,-53,-45,37755852,0.014203461527665929
-221,-52,-52,37756413,0.014199982594808973
-223,-49,-60,37756949,0.01424184413842052
-228,-61,-63,37762982,0.01404683878164106
-228,-56,-62,37763518,0.01406533748015135
-217,-56,-63,37768903,0.013872208901027316
-219,-59,-60,37769440,0.013832830612804943
-227,-44,-58,37776056,0.014893704199561512
-223,-59,-76,37784670,0.015399434019023285
-225,-61,-78,37785227,0.01545027139051378
-227,-61,-74,37785762,0.015492615836530825
-229,-57,-65,37786324,0.015533293723255338
-227,-61,-53,37791973,0.015121562000607542
-229,-58,-53,37792530,0.015110359527721029
-225,-55,-61,37801722,0.015496381458737952
-223,-56,-62,37802329,0.015511577382205044
-220,-53,-63,37802864,0.015532191183356503
-221,-49,-65,37803409,0.015588478222606037
-212,-55,-64,37808972,0.01539486515242091
-210,-61,-59,37809582,0.015304769445857232
-217,-37,-49,37818720,0.016066667913381804
-213,-41,-48,37819269,0.016079803960604204
-215,-44,-56,37820363,0.016145318916325882
-226,-51,-60,37828679,0.016794715676026223
-225,-54,-59,37829234,0.016811350227117237
-224,-57,-61,37829769,0.01681262095531052
-222,-57,-62,37830327,0.016810299943811932
-227,-60,-57,37836517,0.016588058512635666
-217,-47,-66,37844351,0.01741412930707725
-219,-43,-64,37844886,0.017495937126076087
-222,-46,-61,37845424,0.017558572660062208
-224,-53,-60,37845959,0.01758181168877618
-228,-61,-57,37851531,0.017366675211859327
-222,-56,-48,37859366,0.016640012546939063
-221,-53,-56,37859901,0.01663622475199727
-219,-52,-65,37860438,0.016664688381611233
-225,-59,-68,37866515,0.016982769734157587
-224,-48,-57,37875696,0.01767937455796101
-224,-46,-63,37876252,0.017759065438664255
-223,-46,-65,37876810,0.017843124832918934
-225,-46,-63,37877375,0.01792872407248458
-217,-50,-82,37881969,0.018871255635761912
-219,-44,-84,37882526,0.01904518453283536
-215,-49,-60,37891743,0.019276847103992915
-215,-50,-65,37892333,0.019314186331696254
-213,-54,-63,37892868,0.019309442054510868
-216,-53,-61,37893425,0.019311298278710375
-222,-56,-69,37898967,0.019801470288709176
-228,-61,-66,37899582,0.019834025431847438
-223,-64,-63,37908715,0.01956890896970325
-215,-63,-67,37909264,0.01955604566500183
-214,-53,-64,37910359,0.019585024604202236
-228,-52,-59,37918674,0.020228647254055574
-227,-58,-62,37919229,0.020257696734204113
-223,-63,-65,37919764,0.020264941806696964
-214,-62,-69,37920324,0.020265367470906303
-225,-48,-45,37926512,0.01994818117768865
-222,-52,-60,37935354,0.0203525770402287
-218,-52,-62,37935889,0.02037168788365065
-210,-51,-67,37936427,0.020390600287680288
-210,-56,-70,37937043,0.020404887241230314
-218,-48,-63,37942973,0.020898010998004243
-220,-40,-57,37943530,0.02095809020105335
-219,-59,-66,37952696,0.021233492804797572
-225,-59,-63,37953288,0.021259061474431278
-223,-63,-60,37954388,0.021220574562365497
-215,-43,-51,37962701,0.021056064384046197
-216,-42,-57,37963257,0.02109348751798637
-218,-47,-62,37963792,0.021140490081520674
-222,-52,-69,37964353,0.021219969991508304
-211,-49,-60,37971523,0.021291567580970453
-229,-44,-50,37980322,0.02181455465976016
-229,-52,-46,37980857,0.021787545982065046
-227,-55,-44,37981417,0.021725257840187775
-225,-61,-40,37981954,0.02160627263011065
-218,-52,-47,37987985,0.020976500668370233
-219,-53,-50,37988522,0.020934459081898213
-230,-41,-48,37997694,0.02193883365281641
-228,-47,-48,37998261,0.021962999095837297
-215,-53,-53,37999355,0.02188318506508599
-223,-56,-36,38007714,0.02045429295078305
-225,-53,-44,38008262,0.02042530074220454
-228,-52,-53,38008797,0.020446382717759136
-229,-52,-58,38009357,0.020490607308921088
-221,-55,-67,38016536,0.020806124377532004
-222,-46,-65,38025350,0.022073599673997957
-220,-45,-61,38025885,0.022133755499939418
-218,-44,-58,38026423,0.02218087761331196
-220,-47,-60,38026960,0.022225323099780488
-225,-57,-45,38032999,0.021618454707348474
-225,-61,-52,38033535,0.021568005549765457
-220,-61,-51,38042717,0.020302814166720445
-217,-70,-47,38043289,0.020138247705467273
-220,-72,-46,38044383,0.01981942539092246
-214,-47,-48,38052696,0.01948381275235146
-212,-52,-44,38053254,0.019411587204041077
-219,-59,-46,38053789,0.01933243858370423
-221,-39,-45,38060511,0.0200970517860834
-218,-54,-55,38069133,0.01972879926636671
-221,-49,-56,38069668,0.019754133037224647
-219,-41,-62,38070229,0.01984421061612331
-213,-69,-58,38076524,0.018232054913247014
-214,-59,-36,38084437,0.01660231444654709
-209,-59,-43,38084972,0.016494160453859194
-207,-57,-48,38085525,0.016397332612445022
-222,-45,-48,38091519,0.01696839363406838
-219,-51,-69,38100701,0.017373349800351445
-215,-54,-64,38101258,0.01735697903543318
-210,-56,-53,38101810,0.017288669030916304
-209,-55,-47,38102379,0.01721178874299626
-221,-49,-50,38106974,0.01736971949014127
-220,-43,-51,38107511,0.0174313599572064
-226,-57,-65,38116722,0.017476159957070646
-223,-59,-60,38117315,0.017444420826324646
-222,-57,-59,38117850,0.01742426908968384
-226,-58,-59,38124588,0.01728649897160386
-232,-40,-65,38135876,0.020453773285586698
-232,-42,-69,38136436,0.020607212126846547
-231,-51,-66,38136971,0.020683247325043803
-214,-55,-55,38144529,0.02002915047784603
-219,-56,-61,38164133,0.019389750959437464
-217,-60,-61,38164668,0.0193396162063439
-218,-60,-61,38165231,0.019291113481887907
-220,-57,-67,38165766,0.019290101174735955
-242,-50,-70,38179688,0.023247161765257998
-244,-54,-66,38180245,0.023389135858116188
-230,-55,-71,38181331,0.02355285349189068
-225,-50,-41,38189285,0.023367565632284797
-226,-52,-44,38189820,0.02336340565773397
-229,-56,-50,38190378,0.023368726771443728
-233,-59,-56,38190913,0.023393909583318873
-222,-53,-43,38197001,0.023060897075054924
-220,-55,-44,38197538,0.023014930684629138
-230,-55,-43,38205394,0.02317904162412226
-230,-50,-43,38205929,0.023225077977265928
-228,-51,-43,38206492,0.02325643641610622
-222,-51,-47,38207070,0.02325915101129281
-228,-58,-56,38212991,0.02338990650096754
-231,-62,-53,38213528,0.023394476357586524
-223,-45,-62,38222722,0.024500647808394758
-225,-46,-70,38223339,0.024597602976055594
-224,-54,-62,38224421,0.024639481652782153
-234,-64,-61,38232687,0.025056033515654108
-227,-62,-52,38233245,0.02503923005971324
-220,-55,-47,38233780,0.025006120916788232
-217,-51,-44,38234339,0.02496784034939539
-225,-58,-63,38241983,0.025145380846404084
-228,-57,-62,38242519,0.025181201420578385
-219,-52,-68,38251727,0.025475539905070562
-219,-60,-67,38252335,0.025452131741124172
-228,-55,-63,38252871,0.025501481128744962
-228,-50,-60,38253418,0.025568592154836447
-219,-44,-49,38258981,0.025706974373214366
-217,-44,-52,38259563,0.025717779958698016
-212,-54,-56,38268677,0.024683701936860997
-215,-55,-55,38269233,0.02463207772747158
-221,-55,-56,38270328,0.024607990225039657
-219,-54,-61,38278710,0.024499219638359927
-219,-52,-62,38279264,0.024505549462115077
-223,-47,-61,38279799,0.024558415010310856
-231,-45,-71,38285519,0.026009254534086947
-228,-50,-66,38294137,0.027322282715825645
-228,-51,-65,38294672,0.027396786221020535
-227,-55,-54,38295235,0.027414852864014048
-228,-59,-49,38295770,0.0274040276284733
-212,-54,-55,38301509,0.026732824785888093
-218,-61,-48,38309374,0.02553259231944963
-221,-59,-46,38309909,0.02547452372575826
-218,-49,-48,38310472,0.025452154079713466
-217,-45,-51,38311007,0.025452811684631392
-222,-48,-52,38316524,0.02564850653255221
-228,-52,-53,38325704,0.026310804447961866
-226,-52,-58,38326262,0.026350933499510957
-223,-50,-66,38326815,0.026400319997401438
-222,-47,-70,38327404,0.02647264570520978
-215,-59,-56,38332986,0.0257660739509759
-214,-58,-58,38333522,0.025701673934199604
-236,-54,-59,38342697,0.02731652650242352
-234,-47,-56,38343259,0.02743111658802376
-222,-46,-45,38344345,0.027457970641326962
-225,-61,-51,38352715,0.027123683847812108
-221,-61,-53,38353261,0.027081117008899293
-221,-62,-51,38353795,0.027031441583451433
-224,-58,-51,38354355,0.027018595980961548
-224,-62,-56,38361977,0.026756423789166275
-230,-60,-61,38362514,0.026798451056022868
-218,-51,-53,38371377,0.026491204639345768
-218,-51,-62,38371946,0.026488729082883914
-224,-54,-62,38373145,0.026547270655453554
-221,-69,-50,38377516,0.025930346262603526
-230,-53,-55,38383916,0.02666050852286944
-232,-53,-50,38384480,0.026732209685174233
-230,-53,-68,38393719,0.02817806376375451
-224,-50,-66,38394309,0.02823351037149396
-217,-43,-64,38394882,0.02825745822877856
-215,-37,-66,38395436,0.0282931258798638
-223,-40,-56,38400978,0.028936673313595927
-220,-45,-54,38401514,0.02895632631831382
-268,-101,-60,38410724,0.032756297161071785
-179,17,-64,38411274,0.032567868819370065
68,365,-66,38412369,0.030725796005842358
-226,-28,-467,38420706,0.06751254566305318
-228,-41,-463,38421262,0.07061113466843402
-223,-48,-442,38421797,0.07343892272721943
-222,-42,-179,38428523,0.08514103310766771
-218,-58,-86,38437702,0.08861120121201381
-224,-56,-88,38438261,0.08885902432978503
-228,-52,-81,38438795,0.08905912528062754
-230,-52,-76,38439361,0.08923612923638333
-217,-49,-63,38444984,0.0896760856960696
-217,-48,-63,38445520,0.08971989823358646
-231,-57,-47,38450905,0.0891220421954739
-225,-59,-51,38452513,0.08898193839508721
-213,-49,-57,38460737,0.08877019212202049
-222,-47,-51,38461283,0.0887357337724379
-229,-52,-56,38462420,0.088762500396105
-229,-62,-57,38480131,0.08891914538859257
-222,-55,-59,38480666,0.088933044249501
-224,-49,-60,38481214,0.08896971271185741
-223,-50,-60,38481749,0.08900137713077405
-226,-56,-55,38489685,0.08889466650817816
-228,-55,-52,38490239,0.0888710833011985
-225,-51,-54,38490774,0.08886129365408482
-218,-49,-60,38491326,0.08888156581979677
-223,-63,-68,38496985,0.08965876398972075
-227,-62,-64,38497521,0.08971478153616265
-233,-51,-54,38506731,0.08993091403555303
-232,-48,-57,38507340,0.08997369423832165
-217,-53,-56,38507875,0.08995393175169004
-210,-56,-55,38508413,0.0899021929497406
-217,-48,-55,38512978,0.08973066204965097
-219,-53,-47,38513514,0.08964876998514096
-219,-60,-68,38522702,0.0907965784252964
-221,-60,-67,38523273,0.09086647484183072
-226,-54,-71,38524368,0.0910486389160492
-231,-48,-73,38532704,0.09301360391945936
-227,-52,-69,38533260,0.09309615334662973
-222,-54,-60,38533795,0.09309087332110089
-216,-41,-55,38540519,0.09256361115013521
-223,-48,-62,38549139,0.09290280587308206
-228,-47,-63,38549674,0.09294700530163381
-232,-48,-62,38550236,0.09299585883715071
-228,-44,-59,38550771,0.09301452983341593
-239,-56,-50,38556513,0.09264906628821229
-231,-51,-57,38565695,0.09271940854584101
-232,-56,-52,38566250,0.092681594277404
-231,-50,-44,38566816,0.09258651277351453
-228,-51,-44,38567406,0.0924756550394248
-221,-59,-64,38572974,0.0926229174699182
-215,-55,-56,38573510,0.09256481409684865
-218,-46,-68,38582675,0.09347971862339169
-216,-44,-71,38583249,0.09355794757978798
-207,-45,-70,38584343,0.09363335575791006
-221,-33,-84,38592703,0.09680454857117918
-225,-30,-94,38593258,0.09711124109641364
-229,-32,-108,38593793,0.09751971896387823
-233,-56,-852,38601523,0.18689171280386035
-228,-66,-245,38621671,0.2425550839706035
-226,-63,-222,38622227,0.24390574955412822
-226,-63,-201,38622761,0.24503442327538272
-229,-64,-181,38623321,0.24605314662212774
-219,-37,-58,38637692,0.2456214084633278
-221,-44,-61,38638240,0.24562885589963493
-225,-47,-58,38638775,0.24561526043931323
-227,-51,-58,38639335,0.24560118810373105
-230,-48,-120,38658691,0.26336814070205383
-232,-51,-146,38659237,0.2640836441205503
-228,-51,-197,38659772,0.2651901924016894
-228,-48,-254,38660331,0.26682772287065526
-206,74,-1876,38674139,0.6483783644003753
-201,81,-1854,38674673,0.6630052015667419
-210,55,-1836,38675236,0.6782623968814931
-217,11,-1801,38675771,0.6924552236727562
-220,-165,-2315,38689663,1.1687249234749215
-231,-153,-2266,38690220,1.1874507125071507
-207,-53,-2221,38690755,1.2050806519983135
-206,-1,-2170,38691313,1.2230431623281468
-276,-67,-2183,38699672,1.493908331605244
-268,-71,-2212,38700229,1.512202411733895
-249,-77,-2323,38700764,1.530675027265496
-252,-101,-2423,38701324,1.5508635019499601
-235,-86,-2946,38706974,1.7996403772854042
-240,-97,-2993,38707510,1.823627623262133
-257,263,-3359,38716354,2.2696873334552214
-248,254,-3536,38716910,2.2992451096420856
-269,194,-3678,38717495,2.331602637769261
-276,144,-3766,38718030,2.361903167440444
-235,-11,-3646,38723972,2.6870902057121313
-236,-26,-3500,38724567,2.718324934284349
-220,-10,-2230,38733672,3.019872991473579
-218,8,-2132,38734226,3.0373963873215333
-218,31,-1937,38735320,3.068754934656751
-228,2108,-135,38743701,3.097708092115269
-227,2260,-87,38744258,3.100247317136079
-230,2409,-57,38744793,3.1027137380414755
-232,2598,-44,38745344,3.1054930494467294
-229,3410,-61,38751519,3.165946610122797
-245,3376,-52,38760697,3.310759011467429
-246,3389,-56,38761255,3.3216730297750403
-247,3405,-60,38761820,3.333035346577841
-244,3419,-68,38762409,3.3452369792108927
-257,3603,-76,38767979,3.4803008898890644
-255,3619,-79,38768516,3.4945905916100246
-256,3508,-80,38777677,3.758362955019592
-251,3496,-73,38778254,3.77644424787789
-250,3470,-82,38779348,3.8110600078995676
-253,3374,-70,38787707,4.084637933364549
-259,3357,-76,38788256,4.103542964224958
-258,3336,-76,38788790,4.1219243516620505
-254,3154,-86,38795522,4.349527070209636
-252,3799,-259,38804142,4.73753940294687
-246,3886,-336,38804677,4.7633077436110645
-244,3969,-421,38805240,4.7915250889555185
-157,4912,-1764,38811516,5.261770263402323
-730,1505,-808,38829755,5.737402426630975
-808,1721,-722,38830300,5.752708204963099
-869,1929,-670,38830834,5.768827519547285
-932,2158,-633,38831385,5.786841150934846
-1683,4084,-344,38835973,6.03755958953477
-1763,4271,-307,38836509,6.068306448782836
-2753,6306,736,38845707,6.787900176424921
-2787,6378,808,38846269,6.8341063370457436
-2829,6521,914,38847363,6.925928387483684
-40,1209,21,38855699,7.05644403323316
-91,1189,-94,38856257,7.065606377709211
-129,1054,-207,38856792,7.073920786450942
-207,1756,-376,38863518,7.250677098457507
-348,4269,63,38872380,7.760514013544759
-330,4328,47,38872915,7.792099665180426
-325,4372,26,38873450,7.824111868468138
-322,4408,2,38873985,7.856504527783202
-307,4335,2,38879977,8.215423960263367
-306,4288,6,38880514,8.247418450956124
-285,3880,-23,38885904,8.540287801340792
-284,3849,-27,38886440,8.56931322795238
-283,3789,-17,38887521,8.62694341726242
-290,4021,-18,38895666,9.0903650979193
-289,4064,-26,38896211,9.121890719373583
-286,4119,-32,38896777,9.155106579432257
-280,4646,-64,38901957,9.49958818331214
-280,4695,-79,38902506,9.536642773276842
-272,4803,-124,38903604,9.612751729651244
-110,5421,-902,38911665,10.27536239385493
-104,5470,-929,38912255,10.3244466044815
-106,5552,-964,38913410,10.422135471186694
-268,6630,-192,38921688,11.22284478845963
-295,6725,-76,38922235,11.276450140920106
-353,6922,154,38923329,11.385771556739051
-236,7854,-107,38931687,12.347052591473481
-194,7891,-134,38932245,12.411831773379086
-169,7979,-144,38932780,12.47466125407863
-152,8089,-142,38933339,12.54121948504592
-544,8074,28,38938966,13.210634657055245
-488,8188,31,38939503,13.27552699928208
-178,8994,184,38947613,14.347303783590888
-263,8951,243,38948168,14.420506910818549
-384,8883,351,38948703,14.49043750998267
-471,8833,465,38949279,14.565162828566791
-707,9054,697,38954989,15.323785630534825
-606,9200,624,38955526,15.39655771832142
-349,9664,65,38960911,16.172962694580654
-357,9658,83,38961475,16.254328491773038
-406,9706,218,38962572,16.413043772117184
-745,9509,562,38969094,17.335463186178973
-407,8688,319,38977075,18.372458309728717
-427,8692,377,38977638,18.445695919636837
-440,8661,414,38978726,18.586679467421547
-405,8042,313,38983519,19.164953455182967
-742,7081,1208,38992691,20.126042548632192
-718,7057,1193,38993249,20.184488503193013
-702,7049,1173,38993784,20.24049176992837
-699,7036,1151,38994375,20.302287673810255
-683,6651,798,38999972,20.860053796897226
-671,6670,776,39000508,20.913697867378097
