gx,gy,gz,time,ang
312,-178,-398,320167522,1.9106828099834727
299,-172,-400,320168069,1.915065787570138
293,-168,-404,320169165,1.9237678904638345
338,-163,-441,320177543,1.9969217614763133
351,-177,-438,320179186,2.0117252825431655
380,-197,-465,320187075,2.087080421715635
383,-200,-471,320187610,2.0922610022924872
386,-197,-473,320188166,2.0976781485849827
315,-192,-499,320195392,2.161084548527882
410,-187,-501,320210533,2.3189731369139084
418,-193,-507,320211091,2.324937233654259
423,-198,-509,320211647,2.3309288583115433
544,-228,-473,320218372,2.415499961635324
739,-218,-411,320242572,2.790425801808434
740,-214,-406,320243165,2.799651630061
649,-199,-384,320252549,2.9323819127609765
639,-192,-390,320253105,2.940180032453829
627,-186,-400,320253640,2.9476020565116277
566,-134,-427,320259377,3.022316172178556
358,-95,-531,320274528,3.178050291930755
358,-87,-524,320275086,3.183810016757044
354,-83,-524,320275621,3.1893017310884506
349,-89,-532,320276179,3.1950073795383696
287,-80,-569,320284109,3.270093176320033
282,-85,-568,320284644,3.2751430777448025
276,-87,-564,320285205,3.280384227029238
256,-103,-607,320290835,3.3324583269570094
258,-96,-608,320291371,3.337452564177264
229,-117,-588,320299269,3.4075391026352153
230,-119,-589,320299804,3.4123227671193743
233,-121,-590,320300361,3.4173340091994935
237,-118,-591,320300896,3.4221832131653276
212,-105,-556,320306384,3.4692440222006575
211,-1,-472,320315566,3.544502859330264
209,8,-462,320316123,3.549039943875044
197,21,-453,320316689,3.553526221610403
180,28,-449,320317303,3.5582290676147053
83,97,-430,320321840,3.586066848940968
81,103,-429,320322376,3.589344873968048
96,212,-418,320331581,3.6470829311518513
96,215,-418,320332193,3.650948102259006
95,215,-420,320332728,3.6543268977390024
91,214,-420,320333274,3.657746248431769
63,181,-434,320338837,3.690889230292307
58,178,-434,320339442,3.694466014048754
78,31,-445,320348534,3.7519044034974085
84,25,-451,320349090,3.755496403489982
97,28,-459,320350183,3.7628101858268566
98,-39,-456,320358566,3.8192029023910643
96,-34,-456,320359121,3.822931602748815
95,-35,-449,320359656,3.8265006558279255
94,-43,-442,320360207,3.830151026025874
70,-23,-415,320366383,3.86813922130285
42,13,-437,320375561,3.9221915171747854
41,12,-435,320376119,3.925476537405463
40,9,-429,320376670,3.9286964365753447
42,8,-422,320377281,3.932263190110102
26,30,-408,320382843,3.963094912213695
23,30,-404,320383380,3.96604352039806
-12,-3,-434,320392568,4.013647511587681
-9,-9,-438,320393140,4.0166617714333
-23,-17,-441,320394226,4.022191917841352
-54,-3,-481,320402573,4.063135239002055
-56,-1,-482,320403120,4.0658220747282385
-60,9,-490,320403655,4.068445965579848
-85,72,-586,320413061,4.116970165707376
-96,150,-682,320431996,4.226837119982717
-99,154,-683,320432531,4.2300130726202365
-104,158,-679,320433073,4.2331844159045735
-104,163,-679,320433608,4.236320226262723
52,286,-713,320468527,4.535553080787143
58,290,-717,320469083,4.540540857391399
64,295,-720,320469618,4.545401470728951
63,300,-725,320470178,4.550509242674498
-27,387,-723,320484571,4.667457867905342
-36,386,-718,320485120,4.671914468012033
-199,398,-733,320492506,4.717708368991449
-359,335,-769,320501548,4.758810704118437
-352,327,-771,320502096,4.761430508780914
-335,317,-783,320503191,4.767021612801653
54,260,-822,320511537,4.853930905786371
78,251,-819,320512144,4.860453591976702
247,287,-829,320521552,4.983526673379524
237,292,-826,320522114,4.990825965444987
223,305,-817,320523200,5.004688380960671
13,518,-821,320531296,5.090511582739561
18,536,-822,320531831,5.09629052085602
21,562,-821,320532368,5.102138385773352
25,572,-821,320532903,5.1080077066950516
182,652,-808,320539386,5.192523509662338
77,587,-819,320548566,5.301599178748049
65,567,-828,320549130,5.308296962621614
56,552,-833,320549718,5.315228793696184
42,538,-839,320550275,5.321719035981034
-83,453,-857,320554840,5.368074053528303
-99,456,-865,320555377,5.37349446705917
-189,508,-963,320564574,5.466921218035277
-186,510,-968,320565168,5.473094360890707
-182,530,-970,320566271,5.484713484962978
-181,581,-1036,320574568,5.579689773836401
-180,574,-1038,320575115,5.586039767982528
-184,553,-1039,320576209,5.5986663710613085
-205,384,-1053,320582478,5.668104300289545
-289,157,-1104,320596972,5.816923389214473
-296,165,-1105,320597507,5.822505937147276
-301,170,-1103,320598059,5.828240176149292
-304,174,-1115,320598593,5.833848230630668
-226,66,-1175,320612538,5.9993170376586935
-215,67,-1178,320613095,6.006117496347289
-211,64,-1179,320613630,6.012680930800179
-158,108,-1214,320620379,6.10321675918131
-149,36,-1218,320638541,6.350847869728405
-162,36,-1223,320639127,6.35890846359492
-173,36,-1227,320639719,6.367017955479044
-177,42,-1229,320640269,6.374557235587154
-170,127,-1240,320645842,6.4536618657798615
-153,140,-1242,320646378,6.461427708076188
-59,204,-1214,320655583,6.603007752893043
-52,208,-1216,320656138,6.611642790569757
-23,235,-1221,320657225,6.629022326807247
36,261,-1223,320665297,6.764026501318047
43,265,-1236,320665832,6.773123295148949
64,270,-1229,320666904,6.791510941489153
81,274,-1232,320674520,6.9241004062358895
89,274,-1235,320675075,6.933847511005642
99,271,-1243,320675610,6.943342711813428
103,265,-1250,320676170,6.953341980937831
76,253,-1224,320681822,7.051078035909438
77,250,-1227,320682377,7.060711214611691
139,199,-1242,320690735,7.211303789362315
59,206,-1302,320715556,7.6613035480984015
52,200,-1305,320716173,7.672535100424596
43,202,-1309,320716708,7.682261209958009
-14,187,-1314,320721851,7.7733293361679445
-21,190,-1315,320722494,7.784707196800531
-57,203,-1331,320731561,7.944778635180744
-31,216,-1336,320733200,7.97435339404428
127,109,-1356,320741536,8.136345012161945
138,90,-1354,320742092,8.147177754995601
142,79,-1351,320743177,8.168288715053833
254,-168,-1334,320751555,8.332417862715536
260,-176,-1328,320752144,8.34395011799676
61,-128,-1262,320761525,8.505317728381499
38,-126,-1260,320762081,8.51478239972991
19,-116,-1250,320763175,8.533126414636078
10,50,-1222,320771040,8.665244524247097
20,60,-1217,320771575,8.674271567230154
27,67,-1220,320772136,8.683803403077755
37,72,-1220,320772670,8.692930432143001
240,110,-1184,320779374,8.816821868228086
353,59,-1148,320788556,8.990117932549202
350,52,-1150,320789132,9.000980760507616
343,43,-1142,320789720,9.011963542106928
228,5,-1137,320796370,9.128697908305963
181,247,-1140,320820525,9.559195169381292
190,254,-1142,320821070,9.568985828644422
193,251,-1146,320821605,9.578633550058868
212,243,-1166,320828372,9.703336840747644
266,235,-1130,320852526,10.148182524934183
260,230,-1131,320853083,10.158419462720964
258,219,-1130,320853618,10.168221699912207
258,204,-1129,320854178,10.178453565830559
138,228,-1068,320871743,10.469967853598169
128,230,-1070,320872375,10.480433697886143
128,234,-1069,320872910,10.489292497731828
131,243,-1062,320873472,10.498575660225919
60,243,-1039,320878842,10.582668129395286
54,245,-1041,320879449,10.5921667778863
23,316,-1041,320888539,10.73396732697268
22,315,-1041,320889095,10.742642768240016
20,313,-1044,320890181,10.759609076419045
38,207,-1026,320898516,10.88684338407397
41,202,-1033,320899074,10.895421869959408
41,186,-1039,320900167,10.912264225212889
12,183,-1005,320908504,11.035206429510371
9,189,-999,320909092,11.043832886255053
47,210,-975,320918536,11.182899367307993
48,206,-970,320919092,11.19105340030656
54,201,-958,320920179,11.206864806633916
112,245,-923,320928569,11.32995918362954
109,252,-920,320929116,11.3379631888419
98,253,-922,320929650,11.345746766183291
22,303,-926,320935366,11.42678834501123
-21,327,-903,320944536,11.551783559795748
-21,330,-900,320945093,11.559365432829642
-19,319,-898,320945628,11.566626665757184
-4,223,-892,320951369,11.643265071445443
17,214,-900,320958975,11.746685158228681
17,209,-905,320959510,11.753989363925646
22,204,-906,320960055,11.76145066752166
30,202,-909,320960590,11.768825791906615
63,196,-904,320966822,11.855813847157773
58,197,-903,320967358,11.863271106506454
13,222,-881,320976564,11.986277005098364
7,227,-882,320977175,11.994433061919477
11,233,-884,320977710,12.00161408245418
5,237,-883,320978259,12.008957548016093
-13,216,-866,320983821,12.081064352765226
-15,216,-866,320984450,12.089211718846332
-58,197,-887,320993518,12.205782514015239
-80,186,-871,320995167,12.226328596201927
-86,61,-841,321003529,12.323968565355342
-84,58,-841,321004083,12.330444417726845
-69,57,-846,321004618,12.336791627667038
-55,32,-850,321010378,12.40564242671931
-99,103,-856,321019091,12.509463390733869
-94,107,-863,321019626,12.51591671738176
-96,114,-863,321020183,12.522638649746174
-95,120,-863,321020718,12.529108524682968
-62,128,-871,321026820,12.605187509814307
-51,135,-861,321027377,12.612117555761724
-30,166,-844,321036564,12.726639165661481
-26,166,-847,321037154,12.734037006381133
-23,163,-848,321038234,12.747608288219096
15,76,-800,321046521,12.846810428184636
8,66,-790,321047617,12.859702058822268
12,-9,-744,321062517,13.023304302548109
19,-11,-742,321063074,13.029432601911877
23,-18,-742,321063609,13.03532404060428
17,-18,-736,321064167,13.041400598483714
-90,79,-757,321081539,13.22672042446892
-107,90,-771,321082133,13.233116677800812
-367,182,-799,321091578,13.323248960371389
-369,189,-794,321092131,13.328504377198055
-359,196,-794,321093226,13.339013827417043
76,90,-797,321101328,13.43977624245118
125,89,-795,321101862,13.446587916000162
157,88,-791,321102425,13.453866077957501
184,86,-788,321102988,13.461226686537152
244,24,-755,321109376,13.543574360863156
89,68,-702,321118539,13.646307791983386
84,77,-698,321119114,13.652718177386918
66,81,-699,321119702,13.659212620649734
51,83,-706,321120257,13.66533790953098
43,159,-680,321125819,13.725674379717338
44,163,-671,321126376,13.731660875174189
281,223,-634,321131773,13.797019564551112
299,228,-631,321132337,13.803908762602601
280,245,-663,321138902,13.886320529294283
91,190,-646,321147560,13.980093088928847
85,187,-650,321148108,13.986029724892838
84,187,-653,321148643,13.991842969145612
84,191,-658,321149224,13.998201071653938
22,276,-694,321154371,14.055955923658098
17,432,-738,321163551,14.168172239507982
19,433,-737,321164138,14.17535593614851
26,433,-734,321164727,14.182570674658123
45,429,-727,321165288,14.189460135929718
31,373,-757,321169826,14.245814366424575
24,364,-757,321170362,14.2524317961558
-47,267,-757,321175750,14.314729973933371
-58,262,-750,321176287,14.320841310425964
-117,166,-757,321183689,14.400618773974374
-207,121,-779,321191546,14.481657345499183
-219,119,-773,321192092,14.487200395793662
-220,114,-775,321192627,14.49263481706919
-71,13,-761,321198366,14.55413453769898
-59,-32,-765,321207556,14.65270156514373
-54,-33,-760,321208115,14.658679810353668
-53,-29,-752,321208649,14.664344134950781
-52,-29,-748,321209223,14.67040646208217
2,26,-744,321214838,14.732425371082106
14,27,-751,321215375,14.738453307903216
35,23,-733,321220763,14.798371022996458
34,20,-732,321221300,14.804327512580961
6,22,-715,321228724,14.883607664009977
36,-42,-668,321235918,14.956105951246723
43,-46,-674,321236481,14.961845891570105
50,-53,-678,321237039,14.96758037315546
58,-62,-674,321237574,14.973065825460235
33,-60,-666,321244366,15.04085532848865
75,-85,-625,321253546,15.12950445810857
74,-69,-626,321254135,15.135223949540114
86,-59,-626,321254726,15.141028871182568
96,-45,-618,321255285,15.146521015780614
111,-34,-606,321260827,15.200838053945876
106,-32,-605,321261363,15.206069039573663
85,-16,-602,321270569,15.29462956605618
83,-8,-595,321271124,15.299922050997726
87,-6,-590,321272218,15.310318259156073
76,19,-601,321280287,15.388134363280157
87,11,-603,321280822,15.393336890783194
105,-3,-598,321281905,15.403888865009794
104,-24,-599,321289536,15.477841720084832
99,-25,-605,321290092,15.483253833377196
91,-28,-607,321290627,15.488441587497812
83,-32,-608,321291177,15.493745428298283
95,-58,-600,321296838,15.547796804248826
101,-60,-600,321297375,15.552943882924067
138,-72,-574,321306569,15.639958926282334
143,-67,-587,321307180,15.645878139464195
148,-63,-593,321307715,15.651128453554827
151,-62,-594,321308263,15.65652670736885
159,-75,-587,321313837,15.7110329611385
159,-79,-585,321314375,15.716274325116842
115,-87,-575,321323533,15.801280509168505
118,-97,-576,321324089,15.806446191390634
113,-118,-572,321325174,15.816369016005513
71,-145,-579,321333563,15.890811302799476
79,-153,-575,321334112,15.89567406728529
85,-159,-572,321334647,15.900405417331548
150,-248,-571,321340814,15.956206366157904
142,-247,-572,321341369,15.961208689803419
104,-306,-562,321349237,16.027797657208858
96,-303,-561,321349772,16.032296801147336
101,-303,-559,321350308,16.03680945289742
107,-309,-554,321350843,16.041292729253854
146,-290,-558,321356834,16.09379329099302
148,-293,-559,321357371,16.09851281885589
66,-331,-587,321366570,16.176653710391406
65,-330,-586,321367180,16.181830658766934
63,-331,-588,321367715,16.186377036816825
60,-341,-587,321368260,16.190976319636828
25,-299,-584,321373834,16.237043522404207
26,-300,-578,321374371,16.241443980416758
216,-364,-547,321383530,16.323647074933326
232,-365,-539,321384086,16.328647311045955
248,-375,-541,321385179,16.33860567996205
200,-418,-545,321393560,16.41180245211096
201,-411,-552,321394109,16.416669598955227
199,-407,-562,321394643,16.421473186030678
152,-373,-560,321401366,16.480133542197784
120,-400,-492,321409058,16.538197301542798
117,-401,-493,321409593,16.542236148416187
120,-410,-492,321410152,16.546449939410635
129,-457,-494,321416362,16.593222405731034
132,-381,-510,321425522,16.666142322344943
144,-376,-515,321426077,16.67065811781295
157,-368,-514,321426640,16.675294964481957
171,-363,-507,321427249,16.6803230313608
180,-392,-503,321431817,16.717829746262705
177,-392,-505,321432372,16.722393349100123
245,-437,-529,321441595,16.80494630055771
249,-441,-532,321442207,16.8104717743904
248,-444,-536,321442742,16.815324262271094
240,-442,-541,321443278,16.820193593688852
227,-452,-525,321447807,16.859894822378507
229,-450,-531,321448362,16.86481960848399
194,-440,-543,321459153,16.959972102561217
163,-481,-550,321467514,17.032162845931847
168,-478,-556,321468070,17.037040332233136
168,-475,-564,321468605,17.0417945106434
164,-481,-554,321474375,17.092132668177776
161,-467,-509,321483536,17.166873777584676
167,-466,-507,321484090,17.17141352564508
171,-467,-509,321484625,17.17582749271573
130,-514,-477,321491374,17.226116345042094
122,-521,-427,321499099,17.27822593643115
117,-527,-429,321499633,17.281825382327632
116,-531,-433,321500191,17.285609300721894
118,-536,-433,321500726,17.289241667701944
83,-524,-416,321506828,17.327920888077813
88,-523,-422,321507364,17.331388525450045
76,-507,-436,321516571,17.392246537045484
77,-509,-435,321517182,17.396290133140624
71,-503,-431,321517717,17.399784874647388
68,-502,-431,321518263,17.403341167733352
34,-525,-444,321523826,17.43897556907284
28,-528,-442,321524364,17.44238684804534
-48,-583,-440,321533523,17.494419293154802
